Rk,Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
828,Federico Valverde,URU,"MF,DF",Real Madrid,26,14,14,1235,13.7,0,3,3,0,0,0,1,0,0.4,0.4,2.6,3.0,24,78,23,0.00,0.22,0.22,0.00,0.22,0.03,0.20,0.22,0.03,0.22
829,Virgil van Dijk,NED,DF,Liverpool,33,9,9,840,9.3,1,0,1,1,0,0,2,0,0.7,0.7,0.0,0.7,1,36,0,0.11,0.00,0.11,0.11,0.11,0.08,0.00,0.08,0.08,0.08
830,Hans Vanaken,BEL,"MF,FW",Club Brugge,32,12,12,1080,12.0,1,1,2,0,1,1,1,0,1.6,0.8,1.3,2.1,10,68,23,0.08,0.08,0.17,0.00,0.08,0.13,0.11,0.24,0.07,0.17
831,Vanderson,BRA,DF,Monaco,23,9,9,778,8.6,0,2,2,0,0,0,3,0,0.1,0.1,0.8,0.9,17,23,45,0.00,0.23,0.23,0.00,0.23,0.01,0.09,0.10,0.01,0.10
832,Maarten Vandevoordt,BEL,GK,RB Leipzig,23,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
833,Lucas Vázquez,ESP,DF,Real Madrid,33,10,6,575,6.4,1,1,2,1,0,0,4,0,0.5,0.5,1.1,1.6,7,25,47,0.16,0.16,0.31,0.16,0.31,0.09,0.18,0.26,0.09,0.26
834,Joey Veerman,NED,MF,PSV Eindhoven,26,8,5,545,6.1,0,3,3,0,0,0,2,0,0.8,0.8,1.2,2.1,0,52,4,0.00,0.50,0.50,0.00,0.50,0.13,0.21,0.34,0.13,0.34
835,Renato Veiga,POR,DF,Juventus,21,2,2,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
836,Romeo Vermant,BEL,"FW,MF",Club Brugge,21,5,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,4,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
837,Arthur Vermeeren,BEL,MF,RB Leipzig,20,7,4,336,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,19,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
838,Hugo Vetlesen,NOR,"MF,FW",Club Brugge,25,7,1,184,2.0,0,1,1,0,0,0,2,0,0.8,0.8,0.1,0.9,1,5,8,0.00,0.49,0.49,0.00,0.49,0.37,0.06,0.43,0.37,0.43
839,William Vick,DEN,"MF,FW",Sturm Graz,22,8,8,665,7.4,0,1,1,0,0,0,0,0,0.6,0.6,1.3,1.9,16,11,42,0.00,0.14,0.14,0.00,0.14,0.09,0.17,0.26,0.09,0.26
840,Pau Victor Delgado,ESP,FW,Barcelona,23,6,0,53,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50
841,Peter Vindahl Jensen,DEN,GK,Sparta Prague,27,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
842,Alan Virginius,FRA,"FW,MF",Young Boys,22,7,2,298,3.3,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,7,1,21,0.00,0.30,0.30,0.00,0.30,0.04,0.06,0.10,0.04,0.10
843,Martin Vitík,CZE,DF,Sparta Prague,22,8,8,720,8.0,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,6,20,3,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
844,Vitinha,POR,MF,Paris S-G,25,16,15,1357,15.1,2,1,3,1,1,2,0,0,2.3,0.7,1.7,2.4,23,96,20,0.13,0.07,0.20,0.07,0.13,0.16,0.12,0.27,0.05,0.16
845,Dušan Vlahović,SRB,FW,Juventus,25,9,6,548,6.1,4,1,5,3,1,1,1,0,3.2,2.4,1.0,3.4,6,11,29,0.66,0.16,0.82,0.49,0.66,0.56,0.18,0.73,0.42,0.60
846,Siemen Voet,BEL,DF,Slovan Bratislava,25,3,3,255,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,9,3,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.08,0.06,0.08
847,Matúš Vojtko,SVK,DF,Slovan Bratislava,24,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12
848,Stefan de Vrij,NED,DF,Inter,33,9,8,687,7.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,29,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
849,Kyle Walker,ENG,DF,Manchester City,34,2,1,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,11,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
850,Kyle Walker,ENG,DF,Milan,34,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,9,15,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10
851,Ollie Watkins,ENG,FW,Aston Villa,29,12,9,695,7.7,1,4,5,1,0,1,0,0,3.2,2.4,2.6,5.0,11,9,52,0.13,0.52,0.65,0.13,0.65,0.42,0.34,0.75,0.32,0.65
852,Timothy Weah,USA,"DF,FW",Juventus,25,9,5,558,6.2,1,1,2,1,0,0,1,0,0.1,0.1,1.2,1.3,21,20,37,0.16,0.16,0.32,0.16,0.32,0.02,0.20,0.22,0.02,0.22
853,Vladimír Weiss,SVK,"FW,MF",Slovan Bratislava,35,3,2,145,1.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,7,7,8,0.00,0.00,0.00,0.00,0.00,0.12,0.03,0.14,0.12,0.14
854,Timon Wellenreuther,GER,GK,Feyenoord,29,11,10,955,10.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
855,Ben White,ENG,DF,Arsenal,27,9,4,335,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,5,29,12,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08
856,Tomáš Wiesner,CZE,"DF,MF",Sparta Prague,27,7,6,505,5.6,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,9,17,16,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
857,Kevin Wimmer,AUT,DF,Slovan Bratislava,32,5,5,450,5.0,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,9,13,7,0.20,0.00,0.20,0.20,0.20,0.04,0.00,0.04,0.04,0.04
858,Florian Wirtz,GER,"MF,FW",Leverkusen,22,9,9,759,8.4,6,1,7,5,1,1,2,0,3.6,2.8,2.2,5.1,28,53,74,0.71,0.12,0.83,0.59,0.71,0.43,0.26,0.69,0.34,0.60
859,Axel Witsel,BEL,DF,Atlético Madrid,36,4,3,271,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
860,Gregory Wüthrich,SUI,DF,Sturm Graz,30,4,4,279,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
861,Granit Xhaka,SUI,MF,Leverkusen,32,10,9,818,9.1,0,0,0,0,0,0,3,0,0.5,0.5,0.7,1.2,10,75,12,0.00,0.00,0.00,0.00,0.00,0.06,0.08,0.13,0.06,0.13
862,Antal Yaakobishvili,HUN,DF,Girona,20,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
863,Malick Yalcouye,CIV,"MF,FW",Sturm Graz,19,8,7,618,6.9,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,14,13,15,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
864,Lamine Yamal,ESP,FW,Barcelona,17,13,13,1094,12.2,5,3,8,5,0,0,0,0,4.2,4.2,2.1,6.3,74,62,152,0.41,0.25,0.66,0.41,0.66,0.35,0.18,0.53,0.35,0.53
865,Erencan Yardimci,TUR,FW,Sturm Graz,23,5,0,101,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,2,10,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
866,Kenan Yıldız,TUR,"FW,MF",Juventus,20,10,8,665,7.4,1,1,2,1,0,0,1,0,0.6,0.6,0.3,1.0,28,25,57,0.14,0.14,0.27,0.14,0.27,0.09,0.05,0.14,0.09,0.14
867,Seol Young-woo,KOR,DF,Red Star,26,8,8,700,7.8,0,3,3,0,0,0,1,0,0.2,0.2,0.5,0.7,13,34,38,0.00,0.39,0.39,0.00,0.39,0.02,0.06,0.09,0.02,0.09
868,Dan-Axel Zagadou,FRA,DF,Stuttgart,25,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
869,Danijel Zagorac,CRO,GK,Dinamo Zagreb,38,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
870,Warren Zaïre-Emery,FRA,MF,Paris S-G,19,12,6,598,6.6,1,0,1,1,0,0,0,0,1.2,1.2,0.4,1.6,15,44,21,0.15,0.00,0.15,0.15,0.15,0.19,0.06,0.26,0.19,0.26
871,Denis Zakaria,SUI,MF,Monaco,28,7,7,613,6.8,1,0,1,0,1,1,3,0,0.9,0.2,0.1,0.3,2,37,5,0.15,0.00,0.15,0.00,0.00,0.14,0.02,0.16,0.02,0.04
872,Nicola Zalewski,POL,MF,Inter,23,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
873,Nicolò Zaniolo,ITA,"FW,MF",Atalanta,25,7,0,133,1.5,1,0,1,1,0,0,1,0,1.0,1.0,0.1,1.1,4,3,14,0.68,0.00,0.68,0.68,0.68,0.67,0.05,0.72,0.67,0.72
874,Davide Zappacosta,ITA,DF,Atalanta,32,9,8,697,7.7,0,5,5,0,0,0,0,0,1.1,1.1,3.3,4.4,42,43,90,0.00,0.65,0.65,0.00,0.65,0.14,0.42,0.56,0.14,0.56
875,Gjivai Zechiël,NED,MF,Feyenoord,20,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,4,0,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
876,Jaroslav Zelený,CZE,DF,Sparta Prague,32,5,3,298,3.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,4,3,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
877,Ramiz Zerrouki,ALG,MF,Feyenoord,26,4,1,114,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
878,Edon Zhegrova,KVX,"FW,MF",Lille,26,5,3,363,4.0,1,1,2,1,0,0,1,0,0.4,0.4,0.8,1.1,14,9,31,0.25,0.25,0.50,0.25,0.50,0.10,0.19,0.28,0.10,0.28
879,Piotr Zieliński,POL,MF,Inter,31,10,6,588,6.5,0,1,1,0,0,1,0,0,1.4,0.6,0.7,1.3,16,30,9,0.00,0.15,0.15,0.00,0.15,0.23,0.11,0.34,0.10,0.21
880,Oleksandr Zinchenko,UKR,"DF,MF",Arsenal,28,6,2,194,2.2,1,0,1,1,0,0,0,0,0.2,0.2,0.6,0.9,1,17,13,0.46,0.00,0.46,0.46,0.46,0.11,0.30,0.41,0.11,0.41
881,Luc Zogbé,CIV,DF,Brest,20,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,2,1,0.00,0.00,0.00,0.00,0.00,0.01,0.15,0.16,0.01,0.16
882,Tanguy Zoukrou,FRA,DF,Young Boys,22,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
883,Oleksandr Zubkov,UKR,"FW,MF",Shakhtar,28,8,7,532,5.9,2,1,3,2,0,0,0,0,1.3,1.3,1.0,2.3,11,20,31,0.34,0.17,0.51,0.34,0.51,0.22,0.17,0.40,0.22,0.40
884,Lovro Zvonarek,CRO,"MF,FW",Sturm Graz,20,6,0,140,1.6,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.5,3,5,9,0.00,0.00,0.00,0.00,0.00,0.22,0.07,0.29,0.22,0.29
885,Martin Ødegaard,NOR,MF,Arsenal,26,11,9,797,8.9,3,1,4,3,0,0,0,0,1.9,1.9,1.5,3.4,31,58,39,0.34,0.11,0.45,0.34,0.45,0.21,0.17,0.38,0.21,0.38
886,Łukasz Łakomy,POL,MF,Young Boys,24,7,5,444,4.9,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.5,5,20,9,0.20,0.00,0.20,0.20,0.20,0.06,0.04,0.10,0.06,0.10
